account_id,customer_id,bank_name,account_type,balance,open_date
ACC0002645,CUST0000728,JPMorgan Chase,Current,494960.37,2020-09-06
ACC0002646,CUST0002235,Barclays,Credit,228270.66,2021-01-01
ACC0002647,CUST0001234,Standard Chartered,Savings,457441.2,2018-12-06
ACC0002648,CUST0002646,Citibank,Savings,336865.75,2023-09-19
ACC0002649,CUST0000164,HSBC,Current,291583.9,2018-12-17
ACC0002650,CUST0002964,Standard Chartered,Current,301180.04,2023-08-22
ACC0002651,CUST0000382,JPMorgan Chase,Savings,117185.93,2018-04-27
ACC0002652,CUST0001235,HSBC,Savings,358648.66,2024-01-10
ACC0002653,CUST0000243,First Bank Nigeria,Current,358410.68,2022-04-19
ACC0002654,CUST0002046,Standard Chartered,Savings,258114.67,2022-10-20
ACC0002655,CUST0000405,Barclays,Credit,35390.08,2023-01-24
ACC0002656,CUST0000153,UBA,Credit,271549.74,2023-03-26
ACC0002657,CUST0002840,Access Bank,Savings,69143.09,2021-09-20
ACC0002658,CUST0001061,Barclays,Savings,7298.25,2022-08-04
ACC0002659,CUST0001168,Access Bank,Credit,161580.77,2024-07-03
ACC0002660,CUST0001573,Access Bank,Savings,283428.05,2022-10-25
ACC0002661,CUST0000714,UBA,Credit,210153.17,2021-10-15
ACC0002662,CUST0002366,First Bank Nigeria,Credit,261368.09,2018-04-13
ACC0002663,CUST0002389,Access Bank,Savings,412323.08,2019-07-07
ACC0002664,CUST0002352,First Bank Nigeria,Credit,386311.03,2020-10-06
ACC0002665,CUST0000348,HSBC,Savings,360608.98,2020-05-28
ACC0002666,CUST0000335,UBA,Savings,138257.35,2021-08-23
ACC0002667,CUST0000719,UBA,Current,229124.87,2018-10-23
ACC0002668,CUST0001542,Standard Chartered,Credit,362659.73,2024-07-12
ACC0002669,CUST0000446,Standard Chartered,Savings,129921.66,2019-09-12
ACC0002670,CUST0000449,Standard Chartered,Current,404056.37,2019-07-09
ACC0002671,CUST0000032,UBA,Credit,243311.58,2024-12-08
ACC0002672,CUST0001975,First Bank Nigeria,Savings,42232.19,2024-06-14
ACC0002673,CUST0000708,First Bank Nigeria,Current,457614.85,2024-08-08
ACC0002674,CUST0001642,Access Bank,Credit,271105.59,2020-11-08
ACC0002675,CUST0002835,Access Bank,Credit,423098.74,2018-05-08
ACC0002676,CUST0000539,Citibank,Credit,433299.06,2023-09-03
ACC0002677,CUST0000258,HSBC,Current,450733.46,2020-02-29
ACC0002678,CUST0000297,JPMorgan Chase,Current,7642.74,2018-05-18
ACC0002679,CUST0000695,UBA,Current,432685.25,2019-07-20
ACC0002680,CUST0002032,Access Bank,Credit,234415.88,2024-05-20
ACC0002681,CUST0000881,Citibank,Credit,77813.78,2020-03-31
ACC0002682,CUST0002613,Barclays,Credit,236276.38,2024-06-04
ACC0002683,CUST0001983,First Bank Nigeria,Savings,101250.49,2024-01-12
ACC0002684,CUST0000499,Citibank,Savings,131559.5,2023-05-04
ACC0002685,CUST0000914,Standard Chartered,Savings,463318.77,2019-08-02
ACC0002686,CUST0002879,Access Bank,Current,642.15,2019-09-11
ACC0002687,CUST0002593,First Bank Nigeria,Current,129737.62,2022-04-22
ACC0002688,CUST0002178,HSBC,Current,392865.03,2023-12-10
ACC0002689,CUST0002344,Barclays,Current,483173.76,2019-03-09
ACC0002690,CUST0001009,Barclays,Credit,52763.39,2022-01-10
ACC0002691,CUST0000351,Barclays,Savings,295705.44,2023-03-09
ACC0002692,CUST0001604,Standard Chartered,Savings,171232.06,2020-06-21
ACC0002693,CUST0000453,JPMorgan Chase,Current,270314.78,2022-09-08
ACC0002694,CUST0001331,Barclays,Current,452049.72,2023-05-25
ACC0002695,CUST0000221,UBA,Credit,421283.05,2021-08-16
ACC0002696,CUST0001253,HSBC,Current,384201.71,2022-09-20
ACC0002697,CUST0001019,HSBC,Current,410488.68,2019-12-28
ACC0002698,CUST0002013,First Bank Nigeria,Current,64376.81,2023-11-05
ACC0002699,CUST0001583,First Bank Nigeria,Credit,254647.46,2023-11-20
ACC0002700,CUST0001936,Citibank,Savings,96380.93,2021-05-04
ACC0002701,CUST0002454,Access Bank,Savings,322717.66,2024-10-21
ACC0002702,CUST0000395,Standard Chartered,Savings,119068.11,2020-05-18
ACC0002703,CUST0001015,Citibank,Current,99900.21,2022-12-09
ACC0002704,CUST0000417,Barclays,Savings,43465.38,2018-10-19
ACC0002705,CUST0000527,Standard Chartered,Savings,343493.08,2019-09-24
ACC0002706,CUST0000696,JPMorgan Chase,Credit,361581.75,2018-04-11
ACC0002707,CUST0000782,HSBC,Credit,13497.33,2021-02-06
ACC0002708,CUST0001470,JPMorgan Chase,Current,351748.06,2022-10-26
ACC0002709,CUST0002608,Access Bank,Savings,135513.92,2024-07-13
ACC0002710,CUST0002207,HSBC,Savings,154400.1,2023-04-28
ACC0002711,CUST0000280,First Bank Nigeria,Credit,334217.23,2019-01-19
ACC0002712,CUST0000928,HSBC,Current,455890.84,2019-01-23
ACC0002713,CUST0001680,UBA,Credit,481987.91,2018-08-07
ACC0002714,CUST0001290,First Bank Nigeria,Current,321897.96,2023-12-29
ACC0002715,CUST0002513,UBA,Current,151156.3,2020-02-15
ACC0002716,CUST0000740,JPMorgan Chase,Credit,429099.06,2022-10-07
ACC0002717,CUST0002300,Barclays,Current,480928.08,2021-07-30
ACC0002718,CUST0002231,Citibank,Current,378769.96,2018-11-14
ACC0002719,CUST0002337,UBA,Savings,168255.59,2020-02-12
ACC0002720,CUST0001562,UBA,Savings,276760.8,2021-11-01
ACC0002721,CUST0001122,JPMorgan Chase,Current,427400.16,2021-11-05
ACC0002722,CUST0000148,Citibank,Current,329658.86,2023-07-14
ACC0002723,CUST0000864,Citibank,Credit,468662.7,2022-05-20
ACC0002724,CUST0000454,JPMorgan Chase,Current,136397.86,2022-11-02
ACC0002725,CUST0000433,JPMorgan Chase,Current,416125.36,2020-05-15
ACC0002726,CUST0000364,Barclays,Credit,318046.73,2023-03-27
ACC0002727,CUST0001294,Citibank,Savings,496943.55,2020-11-20
ACC0002728,CUST0000054,Citibank,Current,379922.46,2021-01-26
ACC0002729,CUST0001097,Standard Chartered,Savings,67573.87,2022-01-23
ACC0002730,CUST0000707,HSBC,Current,132409.99,2024-10-25
ACC0002731,CUST0002334,Access Bank,Current,104402.68,2019-03-22
ACC0002732,CUST0000472,Access Bank,Savings,224555.07,2019-12-11
ACC0002733,CUST0000831,Access Bank,Current,424806.66,2022-05-05
ACC0002734,CUST0001554,HSBC,Credit,98204.29,2024-06-26
ACC0002735,CUST0001337,JPMorgan Chase,Credit,256240.93,2019-12-17
ACC0002736,CUST0002174,UBA,Current,184965.27,2018-05-11
ACC0002737,CUST0001544,JPMorgan Chase,Current,243348.09,2022-06-18
ACC0002738,CUST0000937,JPMorgan Chase,Savings,471544.23,2020-10-22
ACC0002739,CUST0002132,Access Bank,Credit,348291.46,2019-02-24
ACC0002740,CUST0000520,JPMorgan Chase,Current,208686.03,2022-08-14
ACC0002741,CUST0002098,Standard Chartered,Current,466701.93,2024-07-18
ACC0002742,CUST0000725,HSBC,Current,29735.8,2023-03-23
ACC0002743,CUST0001199,Citibank,Current,425061.67,2022-05-30
ACC0002744,CUST0002106,Standard Chartered,Savings,429380.47,2019-12-13
ACC0002745,CUST0000525,JPMorgan Chase,Savings,136335.07,2024-10-01
ACC0002746,CUST0000716,Access Bank,Current,365514.21,2019-05-27
ACC0002747,CUST0002469,UBA,Savings,429260.19,2020-12-26
ACC0002748,CUST0001661,JPMorgan Chase,Savings,391568.31,2018-11-26
ACC0002749,CUST0001971,Barclays,Savings,262314.37,2020-06-17
ACC0002750,CUST0001421,First Bank Nigeria,Savings,137591.67,2021-12-14
ACC0002751,CUST0001135,HSBC,Savings,56660.64,2018-12-21
ACC0002752,CUST0002632,Citibank,Savings,428868.31,2019-07-30
ACC0002753,CUST0002754,First Bank Nigeria,Savings,437733.16,2021-01-20
ACC0002754,CUST0001612,UBA,Credit,217279.06,2019-03-16
ACC0002755,CUST0001098,Citibank,Savings,292192.97,2022-05-05
ACC0002756,CUST0001268,Barclays,Savings,254462.88,2018-09-26
ACC0002757,CUST0000615,First Bank Nigeria,Savings,495497.68,2024-08-27
ACC0002758,CUST0001170,Standard Chartered,Current,297678.42,2019-08-01
ACC0002759,CUST0002922,First Bank Nigeria,Current,470005.7,2018-08-06
ACC0002760,CUST0000154,JPMorgan Chase,Savings,327537.74,2024-10-22
ACC0002761,CUST0002288,HSBC,Credit,321820.77,2022-03-28
ACC0002762,CUST0001423,HSBC,Credit,247139.15,2022-10-22
ACC0002763,CUST0001213,Citibank,Savings,130135.21,2023-08-19
ACC0002764,CUST0000405,JPMorgan Chase,Credit,76358.61,2020-12-15
ACC0002765,CUST0001400,Barclays,Savings,418850.62,2018-08-26
ACC0002766,CUST0002334,HSBC,Credit,340420.83,2024-08-21
ACC0002767,CUST0001261,Standard Chartered,Savings,271900.91,2018-08-31
ACC0002768,CUST0000354,JPMorgan Chase,Current,139667.18,2022-01-01
ACC0002769,CUST0001233,HSBC,Current,491245.19,2019-07-15
ACC0002770,CUST0000381,JPMorgan Chase,Current,118824.5,2021-12-05
ACC0002771,CUST0002447,JPMorgan Chase,Savings,301285.27,2021-10-17
ACC0002772,CUST0000446,JPMorgan Chase,Current,276439.27,2023-12-01
ACC0002773,CUST0000127,UBA,Current,93667.99,2022-12-22
ACC0002774,CUST0000466,First Bank Nigeria,Savings,369354.81,2023-07-12
ACC0002775,CUST0001401,Citibank,Current,388817.9,2019-08-06
ACC0002776,CUST0002241,Standard Chartered,Current,321317.57,2020-12-05
ACC0002777,CUST0001933,First Bank Nigeria,Savings,283840.58,2019-10-06
ACC0002778,CUST0001020,First Bank Nigeria,Credit,386757.47,2022-06-11
ACC0002779,CUST0002473,UBA,Savings,430155.34,2023-07-15
ACC0002780,CUST0001686,Citibank,Credit,383820.43,2022-03-22
ACC0002781,CUST0001456,HSBC,Savings,14822.65,2020-02-18
ACC0002782,CUST0001437,UBA,Current,70685.45,2018-02-07
ACC0002783,CUST0001480,JPMorgan Chase,Savings,388949.61,2022-08-17
ACC0002784,CUST0002443,UBA,Credit,8870.0,2024-08-09
ACC0002785,CUST0001497,JPMorgan Chase,Credit,80506.87,2021-12-23
ACC0002786,CUST0002739,Standard Chartered,Current,253007.28,2024-08-25
ACC0002787,CUST0000723,Citibank,Current,490098.86,2024-05-21
ACC0002788,CUST0002874,Standard Chartered,Credit,19102.32,2021-02-07
ACC0002789,CUST0002531,Standard Chartered,Current,71874.71,2020-03-25
ACC0002790,CUST0001600,Barclays,Credit,405713.09,2021-10-05
ACC0002791,CUST0000885,UBA,Current,407012.89,2018-08-12
ACC0002792,CUST0002281,HSBC,Savings,243721.44,2024-08-02
ACC0002793,CUST0000242,Barclays,Credit,455355.71,2018-03-03
ACC0002794,CUST0001173,Citibank,Current,349393.29,2020-05-14
ACC0002795,CUST0001118,First Bank Nigeria,Credit,34383.86,2021-01-23
ACC0002796,CUST0000538,Access Bank,Current,345066.46,2020-02-12
ACC0002797,CUST0001190,Access Bank,Current,392608.24,2023-07-04
ACC0002798,CUST0002887,UBA,Savings,487960.11,2022-07-26
ACC0002799,CUST0002985,Citibank,Current,462355.99,2023-11-11
ACC0002800,CUST0000486,HSBC,Savings,362521.28,2020-03-10
ACC0002801,CUST0002661,Standard Chartered,Current,122644.0,2024-02-05
ACC0002802,CUST0002570,First Bank Nigeria,Savings,5322.9,2022-03-12
ACC0002803,CUST0000491,Barclays,Savings,195742.59,2021-10-28
ACC0002804,CUST0001878,Barclays,Savings,361709.54,2022-11-01
ACC0002805,CUST0000084,HSBC,Credit,383157.56,2021-07-01
ACC0002806,CUST0002229,Standard Chartered,Credit,303796.19,2019-08-10
ACC0002807,CUST0001100,Access Bank,Current,329566.07,2022-06-13
ACC0002808,CUST0001831,Citibank,Credit,270744.65,2018-03-16
ACC0002809,CUST0002156,Barclays,Savings,492183.34,2024-12-10
ACC0002810,CUST0001638,JPMorgan Chase,Credit,77469.04,2018-04-03
ACC0002811,CUST0002615,Citibank,Current,432852.01,2018-05-29
ACC0002812,CUST0000049,Barclays,Current,318014.41,2022-11-20
ACC0002813,CUST0002141,First Bank Nigeria,Credit,71911.07,2018-07-21
ACC0002814,CUST0000670,JPMorgan Chase,Savings,405165.73,2022-09-03
ACC0002815,CUST0000502,UBA,Credit,341415.11,2021-01-02
ACC0002816,CUST0001678,Access Bank,Savings,366889.08,2020-02-04
ACC0002817,CUST0000569,Access Bank,Current,411666.1,2018-05-03
ACC0002818,CUST0000912,HSBC,Current,182966.41,2023-08-03
ACC0002819,CUST0001481,First Bank Nigeria,Current,3867.7,2022-03-28
ACC0002820,CUST0002765,First Bank Nigeria,Credit,149381.54,2022-03-20
ACC0002821,CUST0002098,First Bank Nigeria,Credit,144607.29,2018-08-30
ACC0002822,CUST0001790,Standard Chartered,Current,70455.72,2022-06-06
ACC0002823,CUST0001492,HSBC,Savings,195312.43,2021-03-18
ACC0002824,CUST0001525,Citibank,Current,142422.51,2018-09-16
ACC0002825,CUST0002305,First Bank Nigeria,Savings,341513.79,2019-03-04
ACC0002826,CUST0001770,First Bank Nigeria,Savings,167420.58,2021-09-02
ACC0002827,CUST0002497,HSBC,Credit,216628.74,2020-07-05
ACC0002828,CUST0002531,Citibank,Credit,69091.82,2021-01-13
ACC0002829,CUST0002762,Standard Chartered,Current,208189.92,2020-11-21
ACC0002830,CUST0002293,Standard Chartered,Credit,160818.18,2022-02-09
ACC0002831,CUST0000427,JPMorgan Chase,Savings,64006.92,2019-09-12
ACC0002832,CUST0002024,HSBC,Credit,471855.39,2021-12-20
ACC0002833,CUST0000396,UBA,Credit,168186.14,2022-09-18
ACC0002834,CUST0000639,Access Bank,Savings,455471.3,2023-05-13
ACC0002835,CUST0002827,Barclays,Credit,186992.09,2018-02-04
ACC0002836,CUST0002654,Citibank,Current,247354.63,2024-10-05
ACC0002837,CUST0002668,First Bank Nigeria,Credit,63296.98,2019-02-04
ACC0002838,CUST0000638,Standard Chartered,Savings,15911.03,2023-09-05
ACC0002839,CUST0000691,UBA,Savings,311813.09,2019-02-14
ACC0002840,CUST0001255,Standard Chartered,Credit,95158.93,2020-04-08
ACC0002841,CUST0000392,JPMorgan Chase,Savings,98703.49,2018-07-05
ACC0002842,CUST0001838,Barclays,Savings,16248.7,2018-11-29
ACC0002843,CUST0001881,Access Bank,Savings,170101.87,2022-10-08
ACC0002844,CUST0002744,HSBC,Current,442413.44,2018-07-20
ACC0002845,CUST0002138,Access Bank,Credit,29756.67,2019-05-07
ACC0002846,CUST0001225,Barclays,Credit,364824.4,2021-04-04
ACC0002847,CUST0000773,Citibank,Credit,182838.09,2022-04-20
ACC0002848,CUST0001853,Access Bank,Credit,130216.3,2020-12-11
ACC0002849,CUST0002336,Access Bank,Current,27963.33,2020-12-19
ACC0002850,CUST0000282,UBA,Credit,38613.42,2022-07-01
ACC0002851,CUST0001793,Standard Chartered,Current,469128.46,2021-06-20
ACC0002852,CUST0001568,First Bank Nigeria,Savings,472889.36,2023-01-23
ACC0002853,CUST0000574,Barclays,Savings,326551.01,2021-10-11
ACC0002854,CUST0002565,Citibank,Current,43257.7,2018-07-12
ACC0002855,CUST0000880,Standard Chartered,Savings,403348.67,2019-01-13
ACC0002856,CUST0002823,Barclays,Current,486209.15,2020-05-18
ACC0002857,CUST0001280,Access Bank,Credit,326341.14,2021-02-11
ACC0002858,CUST0000648,Standard Chartered,Current,191547.45,2021-10-25
ACC0002859,CUST0002049,Standard Chartered,Credit,345094.09,2019-06-09
ACC0002860,CUST0001348,Citibank,Credit,403094.46,2022-07-06
ACC0002861,CUST0002861,JPMorgan Chase,Current,416203.71,2018-03-25
ACC0002862,CUST0002956,Barclays,Savings,79787.32,2018-08-03
ACC0002863,CUST0001828,Access Bank,Current,36830.73,2022-03-13
ACC0002864,CUST0002789,UBA,Current,96444.95,2021-10-19
ACC0002865,CUST0002083,Access Bank,Current,419631.74,2022-10-10
ACC0002866,CUST0000335,Barclays,Credit,59813.53,2022-01-21
ACC0002867,CUST0002138,First Bank Nigeria,Credit,230995.49,2019-05-06
ACC0002868,CUST0000474,UBA,Savings,377479.52,2019-11-25
ACC0002869,CUST0001053,Citibank,Current,126268.63,2021-11-27
ACC0002870,CUST0001846,Citibank,Savings,470313.0,2020-06-09
ACC0002871,CUST0000008,HSBC,Credit,302141.06,2020-09-30
ACC0002872,CUST0002940,HSBC,Credit,191514.88,2019-08-02
ACC0002873,CUST0000814,HSBC,Savings,430183.3,2021-09-27
ACC0002874,CUST0001227,First Bank Nigeria,Current,155503.27,2019-07-17
ACC0002875,CUST0001548,JPMorgan Chase,Credit,400284.25,2018-06-14
ACC0002876,CUST0002632,HSBC,Current,416014.67,2020-09-10
ACC0002877,CUST0001948,Standard Chartered,Savings,274585.93,2023-04-18
ACC0002878,CUST0000892,Citibank,Current,234661.72,2019-07-01
ACC0002879,CUST0000182,Standard Chartered,Current,15427.28,2018-08-04
ACC0002880,CUST0002290,Access Bank,Savings,167132.22,2020-12-04
ACC0002881,CUST0001291,Barclays,Current,32449.09,2024-03-04
ACC0002882,CUST0001034,First Bank Nigeria,Savings,402934.9,2024-08-14
ACC0002883,CUST0000110,Standard Chartered,Credit,256481.92,2024-02-26
ACC0002884,CUST0000659,Barclays,Credit,210454.04,2022-07-20
ACC0002885,CUST0001970,JPMorgan Chase,Current,447422.39,2024-02-19
ACC0002886,CUST0002959,UBA,Savings,443989.99,2023-03-11
ACC0002887,CUST0001014,Citibank,Current,160212.71,2019-03-05
ACC0002888,CUST0000373,HSBC,Savings,386830.59,2020-11-04
ACC0002889,CUST0000547,Standard Chartered,Credit,24344.36,2023-07-12
ACC0002890,CUST0001961,Barclays,Savings,153429.67,2022-12-28
ACC0002891,CUST0002496,Access Bank,Credit,168621.82,2020-06-10
ACC0002892,CUST0002185,Access Bank,Credit,196099.85,2021-06-29
ACC0002893,CUST0001068,Access Bank,Current,429859.43,2018-08-31
ACC0002894,CUST0001565,Standard Chartered,Credit,212222.15,2024-05-07
ACC0002895,CUST0002910,Citibank,Current,275826.4,2024-06-30
ACC0002896,CUST0001215,First Bank Nigeria,Savings,413183.18,2021-04-06
ACC0002897,CUST0001960,HSBC,Savings,228235.82,2024-04-18
ACC0002898,CUST0001283,UBA,Credit,398335.47,2021-12-05
ACC0002899,CUST0000538,Standard Chartered,Current,313505.74,2023-07-18
ACC0002900,CUST0000370,Barclays,Savings,137668.52,2022-05-21
ACC0002901,CUST0002424,Access Bank,Credit,172560.63,2022-06-17
ACC0002902,CUST0000873,Citibank,Current,189808.53,2024-02-25
ACC0002903,CUST0002604,Access Bank,Current,382633.07,2020-05-25
ACC0002904,CUST0000292,UBA,Credit,123171.46,2024-05-29
ACC0002905,CUST0002498,UBA,Current,270189.76,2023-11-13
ACC0002906,CUST0002088,UBA,Savings,139812.11,2020-08-05
ACC0002907,CUST0001642,UBA,Credit,349415.94,2018-03-09
ACC0002908,CUST0001371,Barclays,Current,150676.57,2019-10-22
ACC0002909,CUST0002443,First Bank Nigeria,Credit,84284.37,2024-09-12
ACC0002910,CUST0001154,UBA,Credit,487445.88,2024-09-18
ACC0002911,CUST0002991,Standard Chartered,Credit,242273.88,2022-01-20
ACC0002912,CUST0002460,Citibank,Savings,75993.32,2024-01-17
ACC0002913,CUST0000335,HSBC,Savings,158570.52,2018-12-27
ACC0002914,CUST0002036,First Bank Nigeria,Current,337306.79,2022-10-18
ACC0002915,CUST0000976,Access Bank,Current,165263.72,2020-06-26
ACC0002916,CUST0000410,Barclays,Credit,347772.99,2022-01-10
ACC0002917,CUST0001737,Barclays,Current,182399.08,2022-10-29
ACC0002918,CUST0002024,Standard Chartered,Credit,278961.19,2022-09-01
ACC0002919,CUST0000108,HSBC,Savings,422982.45,2022-10-14
ACC0002920,CUST0001526,UBA,Current,383329.09,2021-11-05
ACC0002921,CUST0001953,HSBC,Savings,191404.77,2023-04-24
ACC0002922,CUST0002899,Citibank,Savings,64751.64,2023-03-27
ACC0002923,CUST0000486,HSBC,Savings,350627.28,2020-10-15
ACC0002924,CUST0002769,Standard Chartered,Credit,64318.93,2020-06-29
ACC0002925,CUST0001057,Barclays,Current,59910.55,2021-08-23
ACC0002926,CUST0002684,Standard Chartered,Credit,452762.73,2020-09-11
ACC0002927,CUST0002845,First Bank Nigeria,Credit,97005.6,2021-09-25
ACC0002928,CUST0000575,First Bank Nigeria,Credit,239906.56,2018-06-27
ACC0002929,CUST0001915,Access Bank,Current,414494.16,2024-08-04
ACC0002930,CUST0001552,HSBC,Savings,422929.39,2023-04-18
ACC0002931,CUST0000116,Access Bank,Savings,216002.64,2022-10-28
ACC0002932,CUST0001367,JPMorgan Chase,Credit,174300.25,2022-01-23
ACC0002933,CUST0002579,HSBC,Savings,36033.53,2018-02-16
ACC0002934,CUST0002393,Citibank,Credit,177970.82,2018-12-31
ACC0002935,CUST0001743,Access Bank,Savings,417460.66,2021-12-23
ACC0002936,CUST0002928,First Bank Nigeria,Savings,314153.47,2020-07-17
ACC0002937,CUST0001325,Access Bank,Current,212269.41,2018-08-14
ACC0002938,CUST0001091,JPMorgan Chase,Savings,149395.66,2020-08-12
ACC0002939,CUST0002529,First Bank Nigeria,Current,350798.38,2024-09-14
ACC0002940,CUST0000162,HSBC,Credit,33004.55,2020-08-22
ACC0002941,CUST0001863,Standard Chartered,Savings,149648.18,2021-01-27
ACC0002942,CUST0000888,First Bank Nigeria,Credit,87155.4,2020-09-01
ACC0002943,CUST0002117,JPMorgan Chase,Savings,396297.22,2020-04-01
ACC0002944,CUST0001888,Citibank,Savings,364289.86,2021-08-06
ACC0002945,CUST0002506,Access Bank,Current,256370.77,2019-08-01
ACC0002946,CUST0002459,Barclays,Savings,354940.5,2024-08-20
ACC0002947,CUST0002967,JPMorgan Chase,Credit,180261.31,2021-07-06
ACC0002948,CUST0002686,Access Bank,Current,407141.46,2019-03-08
ACC0002949,CUST0000737,HSBC,Credit,484769.74,2018-09-09
ACC0002950,CUST0002815,Standard Chartered,Credit,177299.61,2019-08-11
ACC0002951,CUST0000688,UBA,Current,228512.0,2019-12-29
ACC0002952,CUST0002912,UBA,Savings,472499.2,2023-05-07
ACC0002953,CUST0000305,First Bank Nigeria,Current,289243.25,2019-07-18
ACC0002954,CUST0001198,UBA,Current,170844.62,2024-03-15
ACC0002955,CUST0000318,First Bank Nigeria,Savings,429174.64,2023-05-02
ACC0002956,CUST0002529,Citibank,Current,109325.99,2019-03-22
ACC0002957,CUST0002777,Barclays,Current,211094.07,2022-04-20
ACC0002958,CUST0000264,Barclays,Credit,26835.68,2024-05-25
ACC0002959,CUST0002593,Standard Chartered,Current,202268.76,2021-08-27
ACC0002960,CUST0002939,UBA,Credit,324326.19,2020-08-02
ACC0002961,CUST0002753,HSBC,Credit,53491.66,2019-07-03
ACC0002962,CUST0002462,Access Bank,Savings,64519.2,2019-01-21
ACC0002963,CUST0002898,First Bank Nigeria,Savings,256195.49,2020-05-29
ACC0002964,CUST0002095,First Bank Nigeria,Savings,37687.3,2022-11-22
ACC0002965,CUST0001569,Barclays,Credit,31382.43,2024-10-06
ACC0002966,CUST0001355,JPMorgan Chase,Current,94456.36,2019-06-03
ACC0002967,CUST0000812,UBA,Savings,497175.72,2018-08-11
ACC0002968,CUST0001715,First Bank Nigeria,Current,64115.4,2022-03-02
ACC0002969,CUST0002241,HSBC,Credit,197755.48,2021-02-12
ACC0002970,CUST0001972,HSBC,Credit,22546.0,2018-05-13
ACC0002971,CUST0002645,First Bank Nigeria,Savings,260219.06,2021-07-14
ACC0002972,CUST0002373,Access Bank,Current,470605.63,2023-05-07
ACC0002973,CUST0000333,JPMorgan Chase,Savings,237620.2,2023-05-26
ACC0002974,CUST0002504,Standard Chartered,Savings,11520.94,2022-12-08
